municipality_code,year,measure_type,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,municipality_name
293170,2010,occurrence,0,1,1,0,Terra Nova
291410,2010,occurrence,1,1,1,0,Ipupiara
292750,2010,occurrence,1,3,4,0,Santa Bárbara
292880,2010,occurrence,0,1,2,0,Santo Estêvão
291380,2010,occurrence,0,0,0,0,Ipecaetá
290870,2010,occurrence,3,3,4,0,Condeúba
291450,2010,occurrence,0,2,2,0,Irará
291400,2010,occurrence,5,6,6,0,Ipirá
291330,2010,occurrence,0,0,0,0,Ichu
292595,2010,occurrence,2,2,2,0,Rafael Jambeiro
290170,2010,occurrence,0,0,0,0,Antônio Cardoso
353180,2010,occurrence,1,1,1,0,Monte Mor
292830,2010,occurrence,0,0,0,0,Santanópolis
290890,2010,occurrence,0,0,3,0,Coração de Maria
293110,2010,occurrence,0,0,0,0,Tanquinho
293280,2010,occurrence,1,1,2,0,Utinga
290640,2010,occurrence,0,0,0,0,Candeal
292275,2010,occurrence,0,0,0,0,Nova Ibiá
293020,2010,occurrence,2,2,4,1,Sento Sé
292590,2010,occurrence,1,1,1,0,Quijingue
291700,2010,occurrence,0,1,1,1,Itiúba
290600,2010,occurrence,9,13,15,0,Campo Formoso
290135,2010,occurrence,0,0,0,0,Andorinha
292525,2010,occurrence,0,0,0,1,Ponto Novo
292460,2010,occurrence,0,0,2,0,Pindobaçu
290470,2010,occurrence,0,0,0,0,Buerarema
291100,2010,occurrence,0,0,2,0,Floresta Azul
293230,2010,occurrence,0,0,0,0,Ubatã
291660,2010,occurrence,0,1,1,0,Itapitanga
290090,2010,occurrence,0,0,0,0,Almadina
292390,2010,occurrence,1,2,2,0,Pau Brasil
291150,2010,occurrence,0,0,0,0,Gongogi
291550,2010,occurrence,1,2,2,0,Itajuípe
292840,2010,occurrence,2,2,3,0,Santa Rita de Cássia
293345,2010,occurrence,1,1,1,0,Wanderley
290395,2010,occurrence,2,3,3,0,Bom Jesus da Serra
292570,2010,occurrence,0,0,0,0,Presidente Jânio Quadros
292500,2010,occurrence,1,1,1,0,Planalto
290350,2010,occurrence,2,2,3,0,Belo Campo
411800,2010,occurrence,1,2,2,0,Paraíso do Norte
510140,2010,occurrence,4,7,8,0,Aripuanã
520025,2010,occurrence,0,2,5,0,Águas Lindas de Goiás
315280,2010,occurrence,0,2,2,0,Prata
313840,2010,occurrence,2,7,7,0,Leopoldina
314800,2010,occurrence,48,59,67,1,Patos de Minas
320530,2010,occurrence,135,180,211,9,Vitória
320150,2010,occurrence,21,27,32,0,Colatina
320120,2010,occurrence,62,90,104,0,Cachoeiro de Itapemirim
320490,2010,occurrence,20,26,33,2,São Mateus
320435,2010,occurrence,0,0,0,0,Rio Bananal
320501,2010,occurrence,0,0,3,0,Sooretama
320460,2010,occurrence,0,1,2,0,Santa Teresa
320405,2010,occurrence,1,1,3,0,Pedro Canário
330010,2010,occurrence,5,11,15,3,Angra dos Reis
355220,2010,occurrence,161,209,244,7,Sorocaba
350600,2010,occurrence,47,65,78,1,Bauru
353870,2010,occurrence,43,69,85,4,Piracicaba
353080,2010,occurrence,13,16,16,0,Moji Mirim
355710,2010,occurrence,10,14,16,0,Votuporanga
352050,2010,occurrence,12,19,22,1,Indaiatuba
230250,2010,occurrence,17,20,21,0,Brejo Santo
260790,2010,occurrence,85,112,119,1,Jaboatão dos Guararapes
260200,2010,occurrence,2,4,4,0,Bodocó
280140,2010,occurrence,1,1,1,0,Carira
280290,2010,occurrence,23,26,31,1,Itabaiana
280710,2010,occurrence,0,1,2,0,Simão Dias
280370,2010,occurrence,0,0,0,0,Macambira
280170,2010,occurrence,0,0,0,0,Cristinápolis
290290,2010,occurrence,6,9,10,0,Barra do Choça
290689,2010,occurrence,0,0,0,0,Caraíbas
290150,2010,occurrence,0,0,0,0,Anguera
290810,2010,occurrence,0,0,0,1,Cocos
291165,2010,occurrence,0,0,0,0,Guajeru
291390,2010,occurrence,4,6,6,0,Ipiaú
290310,2010,occurrence,0,0,0,0,Barra do Rocha
291210,2010,occurrence,0,0,0,0,Ibicaraí
292780,2010,occurrence,0,1,1,0,Santa Cruz da Vitória
291620,2010,occurrence,0,0,0,0,Itapé
290680,2010,occurrence,2,2,2,0,Cansanção
314480,2010,occurrence,71,90,103,1,Nova Lima
311860,2010,occurrence,29,45,49,4,Contagem
317040,2010,occurrence,5,6,7,1,Unaí
312770,2010,occurrence,49,77,86,4,Governador Valadares
312090,2010,occurrence,17,20,21,1,Curvelo
315700,2010,occurrence,8,11,11,0,Salinas
311545,2010,occurrence,0,0,0,0,Catuji
311370,2010,occurrence,1,3,4,0,Carlos Chagas
314390,2010,occurrence,16,22,25,1,Muriaé
314210,2010,occurrence,0,0,0,0,Miradouro
315170,2010,occurrence,0,0,1,0,Poço Fundo
313010,2010,occurrence,0,1,1,0,Igarapé
320130,2010,occurrence,8,18,23,0,Cariacica
330130,2010,occurrence,5,5,5,1,Casimiro de Abreu
330170,2010,occurrence,145,240,278,8,Duque de Caxias
351880,2010,occurrence,152,227,264,11,Guarulhos
311615,2010,occurrence,0,0,0,0,Chapada Gaúcha
352590,2010,occurrence,95,148,167,6,Jundiaí
354100,2010,occurrence,28,36,38,5,Praia Grande
314630,2010,occurrence,1,2,3,0,Padre Paraíso
315460,2010,occurrence,9,16,17,1,Ribeirão das Neves
310270,2010,occurrence,1,1,1,0,Cachoeira de Pajeú
353650,2010,occurrence,2,4,5,0,Paulínia
352210,2010,occurrence,16,21,23,0,Itanhaém
510785,2010,occurrence,2,3,3,0,São Félix do Araguaia
354980,2010,occurrence,67,106,141,5,São José do Rio Preto
350160,2010,occurrence,31,45,48,0,Americana
520110,2010,occurrence,54,76,87,4,Anápolis
320480,2010,occurrence,0,0,0,0,São José do Calçado
313510,2010,occurrence,18,28,30,1,Janaúba
310170,2010,occurrence,11,14,15,0,Almenara
313230,2010,occurrence,1,1,1,0,Itaipé
310940,2010,occurrence,6,7,7,0,Buritizeiro
310400,2010,occurrence,4,4,4,0,Araxá
316930,2010,occurrence,17,18,22,1,Três Corações
316720,2010,occurrence,39,52,60,1,Sete Lagoas
312780,2010,occurrence,1,1,2,0,Grão Mogol
313820,2010,occurrence,15,17,21,0,Lavras
316370,2010,occurrence,9,12,14,0,São Lourenço
171525,2010,occurrence,0,0,0,0,Novo Jardim
231375,2010,occurrence,0,0,2,0,Umirim
220290,2010,occurrence,7,9,11,0,Corrente
230420,2010,occurrence,30,35,39,6,Crato
251370,2010,occurrence,3,6,8,1,Santa Rita
260120,2010,occurrence,28,41,47,2,Arcoverde
261090,2010,occurrence,4,6,6,2,Pesqueira
260310,2010,occurrence,3,3,4,0,Cachoeirinha
280300,2010,occurrence,0,1,1,0,Itabaianinha
280750,2010,occurrence,0,1,2,0,Tomar do Geru
320240,2010,occurrence,3,3,3,1,Guarapari
330620,2010,occurrence,13,16,17,0,Vassouras
330240,2010,occurrence,36,50,56,5,Macaé
330100,2010,occurrence,100,131,150,8,Campos dos Goytacazes
353620,2010,occurrence,26,32,36,0,Pariquera-Açu
354990,2010,occurrence,73,95,111,1,São José dos Campos
352690,2010,occurrence,36,47,55,1,Limeira
351380,2010,occurrence,61,81,89,1,Diadema
431340,2010,occurrence,46,60,67,2,Novo Hamburgo
521190,2010,occurrence,6,7,10,1,Jataí
150497,2010,occurrence,0,1,2,0,Nova Ipixuna
260980,2010,occurrence,0,0,0,0,Orocó
350070,2010,occurrence,5,5,7,0,Agudos
354820,2010,occurrence,0,0,0,0,Santo Antônio do Pinhal
291875,2015,residence,1,1,2,0,Lagoa Real
291077,2015,residence,0,0,0,0,Feira da Mata
293350,2015,residence,3,3,4,0,Wenceslau Guimarães
290500,2015,residence,1,2,2,0,Caculé
292020,2015,residence,2,2,3,0,Malhada
291010,2015,residence,1,1,1,0,Dom Basílio
290910,2015,residence,0,0,0,0,Coribe
292400,2015,residence,25,35,39,1,Paulo Afonso
291140,2015,residence,2,2,2,0,Glória
292680,2015,residence,2,2,2,1,Rio do Antônio
290225,2015,residence,0,1,4,0,Arataca
292303,2015,residence,0,3,3,0,Novo Horizonte
290460,2015,residence,11,17,19,0,Brumado
290250,2015,residence,2,4,4,0,Baianópolis
291072,2015,residence,20,30,34,2,Eunápolis
292200,2015,residence,5,8,10,0,Mucuri
292805,2015,residence,2,3,4,0,Santa Luzia
291200,2015,residence,1,2,2,0,Ibiassucê
290390,2015,residence,13,15,15,3,Bom Jesus da Lapa
293015,2015,residence,8,10,15,0,Serra do Ramalho
292810,2015,residence,7,10,12,0,Santa Maria da Vitória
291790,2015,residence,0,0,1,0,Jandaíra
292370,2015,residence,7,8,8,0,Paratinga
293075,2015,residence,4,5,7,0,Sítio do Mato
290710,2015,residence,9,12,12,1,Carinhanha
292905,2015,residence,3,5,7,0,São Félix do Coribe
292820,2015,residence,2,3,3,0,Santana
292430,2015,residence,3,4,4,0,Piatã
293030,2015,residence,4,5,5,0,Serra Dourada
290270,2015,residence,12,17,20,0,Barra
290810,2015,residence,0,0,0,0,Cocos
293090,2015,residence,1,1,1,0,Tabocas do Brejo Velho
292640,2015,residence,5,7,9,0,Riacho de Santana
292740,2015,residence,401,544,605,21,Salvador
290050,2015,residence,2,2,2,0,Érico Cardoso
291990,2015,residence,1,1,1,0,Macururé
290770,2015,residence,0,3,4,0,Chorrochó
291160,2015,residence,2,2,2,1,Governador Mangabeira
291120,2015,residence,8,10,13,1,Gandu
290840,2015,residence,7,11,13,1,Conceição do Coité
290540,2015,residence,4,4,5,0,Cairu
292360,2015,residence,3,3,3,0,Paramirim
291290,2015,residence,5,7,8,0,Ibirataia
291800,2015,residence,38,51,53,2,Jequié
291670,2015,residence,1,2,2,0,Itaquara
292040,2015,residence,0,0,1,0,Manoel Vitorino
293100,2015,residence,4,4,5,0,Tanhaçu
293040,2015,residence,2,4,4,0,Serra Preta
290420,2015,residence,0,0,1,0,Botuporã
291980,2015,residence,8,9,9,0,Macaúbas
293290,2015,residence,24,26,27,1,Valença
290930,2015,residence,8,10,12,0,Correntina
290755,2015,residence,2,2,2,0,Caturama
291930,2015,residence,2,3,3,0,Lençóis
292450,2015,residence,1,2,3,0,Pindaí
290660,2015,residence,0,0,0,0,Candiba
291080,2015,residence,96,122,138,6,Feira de Santana
292930,2015,residence,5,6,6,1,São Gonçalo dos Campos
291450,2015,residence,1,3,4,0,Irará
293050,2015,residence,11,18,23,1,Serrinha
291400,2015,residence,7,8,11,1,Ipirá
290210,2015,residence,10,17,17,1,Araci
292800,2015,residence,7,9,11,0,Santaluz
292895,2015,residence,2,2,3,0,São Domingos
292830,2015,residence,1,1,2,0,Santanópolis
291380,2015,residence,4,4,5,0,Ipecaetá
290170,2015,residence,0,1,1,0,Antônio Cardoso
290040,2015,residence,2,2,3,0,Água Fria
292880,2015,residence,7,10,11,2,Santo Estêvão
293190,2015,residence,11,13,13,1,Tucano
290820,2015,residence,2,5,6,0,Conceição da Feira
292750,2015,residence,0,0,0,0,Santa Bárbara
293150,2015,residence,5,5,5,0,Teofilândia
292630,2015,residence,2,3,3,0,Riachão do Jacuípe
293300,2015,residence,3,6,7,0,Valente
290890,2015,residence,0,0,0,0,Coração de Maria
290110,2015,residence,1,4,5,1,Amélia Rodrigues
291390,2015,residence,11,13,15,0,Ipiaú
290060,2015,residence,2,2,2,0,Aiquara
291760,2015,residence,8,9,10,0,Jaguaquara
290370,2015,residence,3,3,3,0,Boa Nova
290430,2015,residence,4,5,5,0,Brejões
291870,2015,residence,0,0,0,0,Lafaiete Coutinho
291150,2015,residence,1,1,1,0,Gongogi
291000,2015,residence,2,4,5,0,Dário Meira
291510,2015,residence,5,6,8,0,Itagi
291470,2015,residence,10,19,22,1,Itaberaba
291690,2015,residence,3,6,6,0,Itiruçu
290650,2015,residence,11,19,22,0,Candeias
293270,2015,residence,3,5,5,0,Uruçuca
292650,2015,residence,0,1,2,0,Ribeira do Amparo
290600,2015,residence,12,17,20,2,Campo Formoso
290490,2015,residence,3,5,6,0,Cachoeira
291480,2015,residence,46,56,62,3,Itabuna
292620,2015,residence,6,8,8,0,Riachão das Neves
290980,2015,residence,8,11,13,1,Cruz das Almas
292720,2015,residence,12,13,13,0,Ruy Barbosa
292960,2015,residence,3,4,4,0,Sapeaçu
292320,2015,residence,4,5,6,0,Oliveira dos Brejinhos
291630,2015,residence,1,1,1,1,Itapebi
290520,2015,residence,6,8,9,0,Caetité
290475,2015,residence,2,2,3,1,Buritirama
290610,2015,residence,0,0,0,1,Canápolis
291125,2015,residence,0,0,0,0,Gavião
292030,2015,residence,0,0,0,0,Malhada de Pedras
290880,2015,residence,0,0,0,0,Contendas do Sincorá
291685,2015,residence,1,2,3,0,Itatim
291640,2015,residence,22,23,24,2,Itapetinga
291680,2015,residence,6,8,8,0,Itarantim
290010,2015,residence,1,1,1,0,Abaíra
291060,2015,residence,6,11,11,0,Esplanada
290720,2015,residence,17,21,24,1,Casa Nova
291950,2015,residence,5,7,7,0,Livramento de Nossa Senhora
292670,2015,residence,0,0,0,0,Rio de Contas
290280,2015,residence,5,6,7,0,Barra da Estiva
291720,2015,residence,4,7,7,0,Ituaçu
291170,2015,residence,5,8,11,1,Guanambi
290440,2015,residence,2,3,3,0,Brejolândia
293160,2015,residence,0,0,1,1,Teolândia
291490,2015,residence,4,4,7,0,Itacaré
290450,2015,residence,0,0,2,1,Brotas de Macaúbas
292105,2015,residence,1,1,1,0,Matina
292230,2015,residence,8,9,10,0,Muritiba
292760,2015,residence,3,4,4,1,Santa Brígida
293010,2015,residence,18,22,22,0,Senhor do Bonfim
290580,2015,residence,5,8,11,0,Camamu
292910,2015,residence,1,1,1,0,São Felipe
293110,2015,residence,1,1,1,0,Tanquinho
290570,2015,residence,54,80,85,1,Camaçari
290265,2015,residence,1,1,1,0,Banzaê
292285,2015,residence,1,1,1,0,Nova Redenção
292150,2015,residence,9,13,16,0,Monte Santo
290260,2015,residence,2,2,2,1,Baixa Grande
292170,2015,residence,10,14,17,0,Morro do Chapéu
292405,2015,residence,2,2,2,1,Pé de Serra
292273,2015,residence,0,0,0,0,Nova Fátima
292970,2015,residence,2,2,2,1,Sátiro Dias
291920,2015,residence,29,39,45,3,Lauro de Freitas
290685,2015,residence,0,0,1,0,Capela do Alto Alegre
292130,2015,residence,0,0,1,0,Milagres
292080,2015,residence,0,2,2,0,Marcionílio Souza
290850,2015,residence,5,7,7,0,Conceição do Jacuípe
290360,2015,residence,3,4,5,1,Biritinga
290100,2015,residence,3,4,4,0,Amargosa
290150,2015,residence,1,2,2,0,Anguera
292610,2015,residence,0,0,1,0,Retirolândia
290380,2015,residence,2,2,2,0,Boa Vista do Tupim
291070,2015,residence,2,4,5,0,Euclides da Cunha
292260,2015,residence,1,1,1,0,Nilo Peçanha
291730,2015,residence,6,7,8,0,Ituberá
292190,2015,residence,2,2,2,0,Mucugê
290480,2015,residence,1,2,2,0,Caatiba
291260,2015,residence,1,1,1,1,Ibiquera
291165,2015,residence,2,2,2,0,Guajeru
292570,2015,residence,3,5,5,0,Presidente Jânio Quadros
291840,2015,residence,57,77,86,3,Juazeiro
290740,2015,residence,0,1,1,0,Catolândia
290990,2015,residence,5,8,9,1,Curaçá
291780,2015,residence,1,1,1,0,Jaguaripe
292520,2015,residence,5,7,9,0,Pojuca
293315,2015,residence,1,2,2,0,Várzea Nova
291560,2015,residence,9,10,11,1,Itamaraju
291845,2015,residence,1,1,1,0,Jucuruçu
291345,2015,residence,1,1,1,0,Igrapiúna
291750,2015,residence,16,22,23,3,Jacobina
291520,2015,residence,1,2,2,1,Itagibá
293200,2015,residence,3,4,5,0,Uauá
290020,2015,residence,6,6,7,2,Abaré
292060,2015,residence,10,12,13,0,Maragogipe
292045,2015,residence,0,1,1,0,Mansidão
291300,2015,residence,4,4,4,0,Ibitiara
292990,2015,residence,4,6,8,1,Seabra
292350,2015,residence,1,1,2,0,Palmeiras
291890,2015,residence,2,3,3,0,Lajedão
292530,2015,residence,27,43,47,3,Porto Seguro
290340,2015,residence,3,5,5,1,Belmonte
291320,2015,residence,7,8,10,0,Ibotirama
290550,2015,residence,2,5,5,1,Caldeirão Grande
291880,2015,residence,2,2,2,2,Laje
291090,2015,residence,1,1,1,0,Firmino Alves
292120,2015,residence,4,4,6,0,Miguel Calmon
290327,2015,residence,2,2,3,1,Barrocas
292465,2015,residence,0,0,0,1,Pintadas
291190,2015,residence,2,3,3,0,Iaçu
292250,2015,residence,9,9,9,0,Nazaré
291330,2015,residence,2,3,3,0,Ichu
292660,2015,residence,10,10,13,0,Ribeira do Pombal
292210,2015,residence,2,4,4,0,Mundo Novo
293280,2015,residence,1,2,3,0,Utinga
290130,2015,residence,2,2,2,0,Andaraí
291500,2015,residence,6,6,6,1,Itaeté
291900,2015,residence,0,0,0,0,Lajedinho
290730,2015,residence,1,1,1,0,Castro Alves
291960,2015,residence,0,0,0,0,Macajuba
290405,2015,residence,1,4,5,0,Bonito
293340,2015,residence,1,3,3,0,Wagner
290200,2015,residence,1,1,2,0,Aracatu
290689,2015,residence,0,0,0,0,Caraíbas
292710,2015,residence,0,0,0,0,Rodelas
291050,2015,residence,12,14,16,0,Entre Rios
293210,2015,residence,2,3,3,1,Ubaíra
292850,2015,residence,0,1,1,0,Santa Teresinha
292070,2015,residence,1,2,2,1,Maraú
291600,2015,residence,2,2,3,0,Itanhém
292540,2015,residence,1,1,2,0,Potiraguá
291710,2015,residence,2,4,5,1,Itororó
292270,2015,residence,0,1,2,1,Nova Canaã
291350,2015,residence,3,4,4,1,Iguaí
290485,2015,residence,3,4,4,0,Cabaceiras do Paraguaçu
292690,2015,residence,1,1,1,0,Rio do Pires
291650,2015,residence,5,7,7,0,Itapicuru
293310,2015,residence,0,1,1,0,Várzea do Poço
291180,2015,residence,2,3,4,0,Guaratinga
291530,2015,residence,0,3,3,0,Itagimirim
291820,2015,residence,0,0,0,0,Jiquiriçá
292940,2015,residence,2,4,4,0,São Miguel das Matas
292000,2015,residence,0,1,1,0,Maiquinique
292050,2015,residence,4,6,9,1,Maracás
291005,2015,residence,10,13,15,0,Dias d'Ávila
292840,2015,residence,9,12,14,1,Santa Rita de Cássia
291465,2015,residence,5,7,7,1,Itabela
292935,2015,residence,2,2,2,0,São José da Vitória
292440,2015,residence,9,12,13,0,Pilão Arcado
292160,2015,residence,1,1,1,0,Morpará
292225,2015,residence,1,2,2,0,Muquém de São Francisco
290687,2015,residence,5,7,7,2,Capim Grosso
291970,2015,residence,3,6,6,0,Macarani
293260,2015,residence,0,0,0,0,Urandi
290320,2015,residence,33,46,49,1,Barreiras
291735,2015,residence,0,0,0,0,Jaborandi
292100,2015,residence,7,9,9,0,Mata de São João
290310,2015,residence,0,1,1,0,Barra do Rocha
293170,2015,residence,3,4,4,0,Terra Nova
293140,2015,residence,0,0,0,0,Teodoro Sampaio
292595,2015,residence,2,3,3,0,Rafael Jambeiro
292335,2015,residence,2,4,5,0,Ourolândia
290830,2015,residence,1,2,2,0,Conceição do Almeida
292280,2015,residence,1,1,1,0,Nova Itarana
291030,2015,residence,3,3,3,1,Elísio Medrado
291733,2015,residence,0,0,0,0,Iuiú
290560,2015,residence,1,3,3,0,Camacan
290190,2015,residence,2,3,3,0,Aporá
293317,2015,residence,0,1,1,0,Varzedo
292330,2015,residence,1,1,2,1,Ouriçangas
291955,2015,residence,18,23,28,0,Luís Eduardo Magalhães
290670,2015,residence,5,8,9,0,Cândido Sales
291835,2015,residence,2,4,4,0,João Dourado
291460,2015,residence,16,17,21,0,Irecê
292300,2015,residence,6,9,10,1,Nova Viçosa
293135,2015,residence,17,23,27,0,Teixeira de Freitas
290080,2015,residence,2,4,4,0,Alcobaça
292010,2015,residence,4,4,4,0,Mairi
292110,2015,residence,4,4,6,0,Medeiros Neto
293330,2015,residence,54,71,84,1,Vitória da Conquista
290470,2015,residence,6,7,9,0,Buerarema
292180,2015,residence,0,0,0,0,Mortugaba
290620,2015,residence,4,5,6,0,Canarana
290300,2015,residence,2,2,2,1,Barra do Mendes
292550,2015,residence,2,4,6,0,Prado
290410,2015,residence,2,3,3,0,Boquira
291210,2015,residence,9,11,12,1,Ibicaraí
291040,2015,residence,12,15,15,0,Encruzilhada
291250,2015,residence,5,5,5,0,Ibipitanga
291360,2015,residence,37,47,50,1,Ilhéus
292310,2015,residence,7,10,12,0,Olindina
290350,2015,residence,5,9,10,1,Belo Campo
292890,2015,residence,8,12,14,0,São Desidério
290035,2015,residence,2,3,3,0,Adustina
292380,2015,residence,8,8,10,0,Paripiranga
290780,2015,residence,4,4,5,1,Cícero Dantas
291075,2015,residence,1,1,4,0,Fátima
291185,2015,residence,2,3,4,1,Heliópolis
290070,2015,residence,32,37,43,2,Alagoinhas
290920,2015,residence,3,4,5,0,Coronel João Sá
291810,2015,residence,4,5,7,2,Jeremoabo
292420,2015,residence,1,1,3,0,Pedro Alexandre
292510,2015,residence,9,12,14,1,Poções
292700,2015,residence,6,10,10,0,Rio Real
293076,2015,residence,2,3,3,0,Sítio do Quinto
290860,2015,residence,6,7,8,0,Conde
290160,2015,residence,0,1,1,0,Antas
290630,2015,residence,3,4,4,0,Canavieiras
293077,2015,residence,0,2,4,0,Sobradinho
293070,2015,residence,14,22,25,1,Simões Filho
291992,2015,residence,2,5,5,0,Madre de Deus
292920,2015,residence,3,4,4,0,São Francisco do Conde
290750,2015,residence,11,12,15,2,Catu
290205,2015,residence,3,3,3,1,Araças
292410,2015,residence,1,1,1,0,Pedrão
290220,2015,residence,3,3,3,0,Aramari
293250,2015,residence,3,4,4,1,Una
293325,2015,residence,2,2,2,1,Vereda
291905,2015,residence,0,0,0,0,Lajedo do Tabocal
292490,2015,residence,1,2,4,0,Planaltino
290195,2015,residence,1,1,2,0,Apuarema
292980,2015,residence,0,0,0,0,Saúde
290510,2015,residence,3,4,4,0,Caém
291110,2015,residence,8,9,10,0,Formosa do Rio Preto
292900,2015,residence,0,0,0,0,São Félix
292340,2015,residence,7,7,8,0,Palmas de Monte Alto
290515,2015,residence,1,2,2,0,Caetanos
290680,2015,residence,8,12,13,0,Cansanção
292480,2015,residence,3,4,4,0,Piritiba
293305,2015,residence,2,2,2,0,Várzea da Roça
292593,2015,residence,0,0,0,1,Quixabeira
293060,2015,residence,2,4,4,0,Serrolândia
291740,2015,residence,2,2,2,0,Jacaraci
291940,2015,residence,1,2,4,0,Licínio de Almeida
291340,2015,residence,1,1,2,0,Igaporã
293105,2015,residence,0,0,1,0,Tanque Novo
290960,2015,residence,3,3,3,0,Crisópolis
293345,2015,residence,0,3,3,0,Wanderley
290940,2015,residence,2,3,3,1,Cotegipe
292460,2015,residence,3,3,3,0,Pindobaçu
292525,2015,residence,5,6,7,0,Ponto Novo
291220,2015,residence,9,9,10,0,Ibicoara
290140,2015,residence,4,4,4,0,Angical
290970,2015,residence,2,3,4,0,Cristópolis
292860,2015,residence,10,15,15,0,Santo Amaro
291370,2015,residence,7,10,10,0,Inhambupe
291610,2015,residence,5,8,8,0,Itaparica
291410,2015,residence,1,1,1,0,Ipupiara
293000,2015,residence,1,1,1,0,Sebastião Laranjeiras
292770,2015,residence,3,6,6,1,Santa Cruz Cabrália
291860,2015,residence,1,1,1,0,Jussiape
292470,2015,residence,1,1,1,1,Piripá
292665,2015,residence,1,2,2,0,Ribeirão do Largo
291580,2015,residence,2,5,5,0,Itambé
292780,2015,residence,1,1,1,0,Santa Cruz da Vitória
291230,2015,residence,3,4,4,0,Ibicuí
293080,2015,residence,2,3,3,0,Souto Soares
290400,2015,residence,1,1,2,0,Boninal
291270,2015,residence,8,9,9,0,Ibirapitanga
292090,2015,residence,2,3,4,0,Mascote
291995,2015,residence,2,2,3,0,Maetinga
292730,2015,residence,3,3,3,0,Salinas da Margarida
292305,2015,residence,1,1,2,0,Novo Triunfo
292467,2015,residence,2,3,3,0,Piraí do Norte
292937,2015,residence,0,0,0,0,São José do Jacuípe
