health_region_code,year,measure_type,live_births,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,neonatal_per_1000,infant_per_1000,under5_per_1000,maternal_per_100000
41005,2010,occurrence,7118,86,116,129,1,12.082045518404,16.2967125597078,18.1230682776061,14.0488901376791
41005,2010,residence,7109,93,127,144,1,13.0820087213391,17.8646785764524,20.256013504009,14.0666760444507
41005,2015,occurrence,7067,68,91,103,2,9.62218763265884,12.8767510966464,14.5747842082921,28.3005518607613
41005,2015,residence,7267,79,107,119,2,10.8710609605064,14.7240952249897,16.3753956240539,27.5216733177377
41006,2000,occurrence,3578,29,66,81,3,8.10508664058133,18.4460592509782,22.6383454443823,83.8457238680827
41006,2000,residence,3627,37,80,93,4,10.2012682657844,22.0567962503446,25.6410256410256,110.283981251723
41006,2005,occurrence,2990,29,46,55,4,9.69899665551839,15.3846153846154,18.3946488294314,133.779264214047
41006,2005,residence,2976,29,47,62,5,9.74462365591398,15.7930107526882,20.8333333333333,168.010752688172
41006,2010,occurrence,2352,15,23,28,0,6.37755102040816,9.77891156462585,11.9047619047619,0
41006,2010,residence,2282,10,18,25,0,4.38212094653813,7.88781770376862,10.9553023663453,0
41006,2015,occurrence,2698,22,28,29,0,8.15418828762046,10.3780578206079,10.7487027427724,0
41006,2015,residence,2521,23,32,36,1,9.12336374454581,12.6933756445855,14.2800476001587,39.6667988893296
41007,2000,occurrence,4837,58,82,103,5,11.9909034525532,16.9526566053339,21.294190614017,103.369857349597
41007,2000,residence,4810,60,91,113,5,12.4740124740125,18.9189189189189,23.4927234927235,103.950103950104
41007,2005,occurrence,4461,52,78,87,3,11.6565792423224,17.4848688634835,19.502353732347,67.2494956287828
41007,2005,residence,4427,54,79,88,3,12.1978766659137,17.8450417890219,19.8780212333409,67.7659814772984
41007,2010,occurrence,3909,39,49,61,4,9.97697620874904,12.5351752366334,15.6050140700947,102.327961115375
41007,2010,residence,3801,33,43,53,4,8.68192580899763,11.3128124177848,13.943699026572,105.235464351486
41007,2015,occurrence,4465,44,65,77,2,9.85442329227324,14.5576707726764,17.2452407614782,44.7928331466965
41007,2015,residence,4163,34,53,63,1,8.16718712466971,12.731203459044,15.1333173192409,24.0211386019697
41008,2000,occurrence,5539,78,101,109,8,14.0819642534754,18.2343383282181,19.6786423542156,144.430402599747
41008,2000,residence,5705,80,105,120,8,14.022787028922,18.4049079754601,21.034180543383,140.22787028922
41008,2005,occurrence,4607,56,72,78,4,12.1554156718038,15.6283915780334,16.9307575428695,86.8243976557413
41008,2005,residence,4696,57,77,84,4,12.1379897785349,16.396933560477,17.8875638841567,85.1788756388416
41008,2010,occurrence,4423,55,64,73,3,12.4349988695456,14.4698168663803,16.504634863215,67.8272665611576
41008,2010,residence,4509,55,71,79,3,12.1978265690841,15.7462852073631,17.5205145265026,66.5335994677312
41008,2015,occurrence,4471,19,29,35,6,4.24960858868262,6.48624468798926,7.82822634757325,134.198165958399
41008,2015,residence,4798,20,34,43,5,4.16840350145894,7.0862859524802,8.96206752813672,104.210087536474
41009,2000,occurrence,8541,105,162,183,3,12.2936424306287,18.9673340358272,21.4260625219529,35.1246926589392
41009,2000,residence,8524,109,168,190,3,12.7874237447208,19.7090567808541,22.2900046926326,35.1947442515251
41009,2005,occurrence,7213,68,98,107,3,9.42742270899764,13.5865797864966,14.8343269097463,41.5915707749896
41009,2005,residence,7219,76,115,126,4,10.5277739299072,15.9301842360438,17.4539409890567,55.4093364731957
41009,2010,occurrence,6188,38,59,71,4,6.14091790562379,9.53458306399483,11.4738202973497,64.6412411118294
41009,2010,residence,6179,41,63,77,4,6.63537789286292,10.1958245670821,12.461563359767,64.7353940767115
41009,2015,occurrence,6496,60,86,94,4,9.23645320197044,13.2389162561576,14.4704433497537,61.576354679803
41009,2015,residence,6453,67,94,104,4,10.3827677049434,14.5668681233535,16.1165349449868,61.986672865334
41010,2000,occurrence,8656,110,164,187,8,12.7079482439926,18.9463955637708,21.6035120147874,92.4214417744917
41010,2000,residence,8682,92,152,173,7,10.5966367196499,17.5074867542041,19.9262842662981,80.6265837364663
41010,2005,occurrence,7835,71,105,125,3,9.06190172303765,13.401403956605,15.9540523292916,38.2897255902999
41010,2005,residence,7811,67,100,122,3,8.57764690820638,12.8024580719498,15.6189988477788,38.4073742158494
41010,2010,occurrence,7389,57,84,100,5,7.71416971173366,11.3682501015022,13.5336310732169,67.6681553660847
41010,2010,residence,7293,52,74,87,4,7.1301247771836,10.146716029069,11.9292472233649,54.8471136706431
41010,2015,occurrence,8225,55,86,104,3,6.68693009118541,10.4559270516717,12.644376899696,36.4741641337386
41010,2015,residence,8004,55,81,95,3,6.87156421789106,10.119940029985,11.8690654672664,37.4812593703149
41011,2000,occurrence,5985,70,96,110,3,11.6959064327485,16.0401002506266,18.3792815371763,50.125313283208
41011,2000,residence,5905,82,112,128,4,13.8865368331922,18.9669771380186,21.6765453005927,67.7392040643523
41011,2005,occurrence,4941,50,67,77,3,10.1194090265129,13.5600080955272,15.5838899008298,60.7164541590771
41011,2005,residence,4943,52,71,83,3,10.519927169735,14.3637467125228,16.7914222132308,60.6918875177018
41011,2010,occurrence,4352,47,58,69,2,10.7996323529412,13.3272058823529,15.8547794117647,45.9558823529412
41011,2010,residence,4376,45,56,68,2,10.2833638025594,12.7970749542962,15.5393053016453,45.7038391224863
41011,2015,occurrence,4288,40,48,56,5,9.32835820895522,11.1940298507463,13.0597014925373,116.60447761194
41011,2015,residence,4454,49,63,72,5,11.001347103727,14.1445891333633,16.1652447238437,112.258643915582
41012,2000,occurrence,4259,63,85,94,3,14.7922047428974,19.9577365578774,22.0709086640056,70.4390702042733
41012,2000,residence,4165,63,84,94,3,15.1260504201681,20.1680672268908,22.5690276110444,72.0288115246099
41012,2005,occurrence,3538,33,50,61,2,9.32730356133409,14.1322781232335,17.2413793103448,56.5291124929339
41012,2005,residence,3518,33,50,60,2,9.38032973280273,14.2126208072769,17.0551449687322,56.8504832291075
41012,2010,occurrence,3510,28,32,41,2,7.97720797720798,9.11680911680912,11.6809116809117,56.980056980057
41012,2010,residence,3473,30,35,42,2,8.63806507342355,10.0777425856608,12.093291102793,57.5871004894904
41012,2015,occurrence,4032,53,64,68,2,13.1448412698413,15.8730158730159,16.8650793650794,49.6031746031746
41012,2015,residence,3812,45,59,64,2,11.8048268625393,15.4774396642183,16.7890870933893,52.4658971668416
41013,2000,occurrence,2013,21,27,29,1,10.4321907600596,13.4128166915052,14.4063586686538,49.6770988574267
41013,2000,residence,2060,22,32,33,2,10.6796116504854,15.5339805825243,16.0194174757282,97.0873786407767
41013,2005,occurrence,1947,17,22,22,1,8.73138161273755,11.2994350282486,11.2994350282486,51.3610683102209
41013,2005,residence,1922,20,27,31,1,10.4058272632674,14.047866805411,16.1290322580645,52.0291363163372
41013,2010,occurrence,1865,12,13,17,2,6.4343163538874,6.97050938337802,9.11528150134048,107.238605898123
41013,2010,residence,1923,17,21,26,2,8.84035361414457,10.9204368174727,13.5205408216329,104.004160166407
41013,2015,occurrence,1928,5,8,9,4,2.59336099585062,4.149377593361,4.66804979253112,207.46887966805
41013,2015,residence,2131,11,18,20,4,5.16189582355702,8.44673862036603,9.38526513374003,187.705302674801
41014,2000,occurrence,3947,48,62,72,2,12.1611350392703,15.7081327590575,18.2417025589055,50.6713959969597
41014,2000,residence,4004,58,77,88,2,14.4855144855145,19.2307692307692,21.978021978022,49.95004995005
41014,2005,occurrence,3625,26,32,36,2,7.17241379310345,8.82758620689655,9.93103448275862,55.1724137931035
41014,2005,residence,3720,34,44,51,2,9.13978494623656,11.8279569892473,13.7096774193548,53.7634408602151
41014,2010,occurrence,3456,25,32,35,1,7.2337962962963,9.25925925925926,10.1273148148148,28.9351851851852
41014,2010,residence,3616,32,43,49,2,8.84955752212389,11.891592920354,13.5508849557522,55.3097345132743
41014,2015,occurrence,3659,21,24,29,3,5.73927302541678,6.55916917190489,7.92566274938508,81.9896146488112
41014,2015,residence,3852,27,32,37,3,7.00934579439252,8.3073727933541,9.60539979231568,77.8816199376947
41015,2000,occurrence,10139,113,151,166,6,11.1450833415524,14.8929874741099,16.3724233159089,59.1774336719598
41015,2000,residence,9963,96,132,149,5,9.63565191207468,13.2490213791027,14.9553347385326,50.1856870420556
41015,2005,occurrence,9303,81,108,125,7,8.70686875201548,11.6091583360206,13.4365258518757,75.2445447705041
41015,2005,residence,9139,79,103,117,7,8.64427180216654,11.2703796914323,12.8022759601707,76.5948134369187
41015,2010,occurrence,9743,60,84,107,9,6.15826747408396,8.62157446371754,10.9822436621164,92.3740121112594
41015,2010,residence,9493,64,86,104,9,6.74180975455599,9.05930685768461,10.9554408511535,94.8066996734436
41015,2015,occurrence,11380,96,128,140,5,8.43585237258348,11.2478031634446,12.3022847100176,43.9367311072056
41015,2015,residence,10895,87,111,124,5,7.98531436438733,10.1881597062873,11.3813675998164,45.8926112895824
41016,2000,occurrence,5300,56,82,98,0,10.5660377358491,15.4716981132075,18.4905660377359,0
41016,2000,residence,5180,67,104,126,1,12.9343629343629,20.0772200772201,24.3243243243243,19.3050193050193
41016,2005,occurrence,4883,56,71,84,3,11.4683596149908,14.5402416547205,17.2025394224862,61.4376407945935
41016,2005,residence,4823,63,84,96,3,13.0624092888244,17.4165457184325,19.9046236782086,62.2019489944018
41016,2010,occurrence,4786,34,44,52,3,7.10405348934392,9.19348098620978,10.8650229837025,62.6828249059758
41016,2010,residence,4828,43,62,70,3,8.90637945318973,12.8417564208782,14.4987572493786,62.1375310687655
41016,2015,occurrence,4998,37,46,50,4,7.40296118447379,9.20368147258904,10.0040016006403,80.0320128051221
41016,2015,residence,5159,56,72,77,4,10.8548168249661,13.9561930606707,14.9253731343284,77.5344058926148
41017,2000,occurrence,13978,147,231,279,5,10.5165259693805,16.525969380455,19.9599370439262,35.7704964944914
41017,2000,residence,13911,136,208,248,5,9.77643591402487,14.9521961038027,17.8276184314571,35.9427790956797
41017,2005,occurrence,12212,131,187,221,13,10.7271536193908,15.3128070750082,18.0969538159188,106.452669505405
41017,2005,residence,12019,98,136,164,12,8.1537565521258,11.3154172560113,13.6450619851901,99.8419169648057
41017,2010,occurrence,12092,117,175,195,7,9.67581872312273,14.4723784320212,16.1263645385379,57.8895137280847
41017,2010,residence,11671,96,133,151,7,8.22551623682632,11.3957672864365,12.9380515808414,59.9777225601919
41017,2015,occurrence,12919,144,189,209,10,11.1463735583249,14.6296152953015,16.1777227339577,77.4053719328121
41017,2015,residence,12517,104,129,142,10,8.30870016777183,10.3059838619478,11.3445713829192,79.8913477670368
41018,2000,occurrence,3924,48,67,72,4,12.2324159021407,17.0744138634047,18.348623853211,101.936799184506
41018,2000,residence,3975,53,76,85,3,13.3333333333333,19.1194968553459,21.3836477987421,75.4716981132076
41018,2005,occurrence,3103,30,40,45,0,9.66806316467934,12.8907508862391,14.502094747019,0
41018,2005,residence,3364,39,53,62,1,11.5933412604043,15.7550535077289,18.4304399524376,29.7265160523187
41018,2010,occurrence,2404,20,28,30,1,8.31946755407654,11.6472545757072,12.4792013311148,41.5973377703827
41018,2010,residence,2848,27,39,42,1,9.48033707865168,13.6938202247191,14.747191011236,35.1123595505618
41018,2015,occurrence,2601,22,30,30,0,8.45828527489427,11.5340253748558,11.5340253748558,0
41018,2015,residence,2843,25,36,38,0,8.79352796341892,12.6626802673233,13.3661625043968,0
41019,2000,occurrence,4790,76,103,122,5,15.866388308977,21.5031315240084,25.4697286012526,104.384133611691
41019,2000,residence,4706,77,111,132,6,16.3620909477263,23.5869103272418,28.0492987675308,127.496812579686
41019,2005,occurrence,3957,33,51,54,3,8.33965125094769,12.8885519332828,13.6467020470053,75.8150113722517
41019,2005,residence,4122,59,84,91,3,14.3134400776322,20.3784570596798,22.0766618146531,72.7802037845706
41019,2010,occurrence,3695,31,40,49,1,8.38971583220568,10.8254397834912,13.2611637347767,27.063599458728
41019,2010,residence,3737,32,45,53,1,8.56301846400856,12.041744715012,14.1824993310142,26.7594327000268
41019,2015,occurrence,3525,18,21,27,4,5.10638297872341,5.95744680851064,7.65957446808511,113.475177304965
41019,2015,residence,3692,26,36,42,4,7.04225352112676,9.75081256771398,11.3759479956663,108.342361863489
41020,2000,occurrence,5423,65,89,95,3,11.9859856168173,16.4115803061036,17.5179789784252,55.3199336160797
41020,2000,residence,5366,77,106,119,4,14.3496086470369,19.7540067089079,22.176667909057,74.5434215430488
41020,2005,occurrence,4776,38,47,56,2,7.95644891122278,9.84087102177554,11.7252931323283,41.8760469011725
41020,2005,residence,4794,43,55,66,1,8.96954526491448,11.4726741760534,13.7672090112641,20.8594075928244
41020,2010,occurrence,4719,25,30,37,5,5.29773257045984,6.35727908455181,7.84064420428057,105.954651409197
41020,2010,residence,4794,33,49,59,6,6.88360450563204,10.2211097204839,12.3070504797664,125.156445556946
41020,2015,occurrence,5333,23,33,39,3,4.31276954809676,6.18788674292143,7.31295705981624,56.2535158447403
41020,2015,residence,5522,37,59,69,4,6.70047084389714,10.6845345889171,12.4954726548352,72.4375226367258
41021,2000,occurrence,3247,52,72,82,2,16.0147828765014,22.1743147520788,25.2540806898676,61.5953187557746
41021,2000,residence,3380,59,80,89,2,17.4556213017752,23.6686390532544,26.3313609467456,59.1715976331361
41021,2005,occurrence,3231,29,48,56,4,8.97554936552151,14.8560817084494,17.3320953265243,123.800680903745
41021,2005,residence,3147,41,66,77,4,13.0282809024468,20.9723546234509,24.4677470606927,127.105179536066
41021,2010,occurrence,2511,29,40,44,1,11.5491835921943,15.9299084030267,17.5228992433294,39.8247710075667
41021,2010,residence,2674,43,58,66,1,16.0807778608826,21.6903515332835,24.682124158564,37.397157816006
41021,2015,occurrence,2372,8,10,11,2,3.37268128161889,4.21585160202361,4.63743676222597,84.3170320404722
41021,2015,residence,2738,31,34,35,3,11.3221329437546,12.417823228634,12.7830533235939,109.569028487947
41022,2000,occurrence,2435,26,41,51,2,10.6776180698152,16.8377823408624,20.9445585215606,82.1355236139631
41022,2000,residence,2581,25,40,53,1,9.68616815187912,15.4978690430066,20.5346764819837,38.7446726075165
41022,2005,occurrence,2259,39,49,55,1,17.2642762284197,21.6910137228862,24.3470562195662,44.2673749446658
41022,2005,residence,2339,21,31,37,0,8.97819581017529,13.253527148354,15.8187259512612,0
41022,2010,occurrence,1949,25,36,42,0,12.827090815803,18.4710107747563,21.549512570549,0
41022,2010,residence,1870,17,25,31,0,9.09090909090909,13.3689839572193,16.5775401069519,0
41022,2015,occurrence,1873,27,34,36,1,14.4153764014949,18.1526962092899,19.2205018686599,53.3902829684997
41022,2015,residence,1768,15,21,24,1,8.4841628959276,11.8778280542986,13.5746606334842,56.5610859728507
42001,2000,occurrence,3802,36,46,51,1,9.4687006838506,12.0988953182536,13.413992635455,26.3019463440295
42001,2000,residence,3666,46,58,67,1,12.5477359519913,15.8210583742499,18.2760501909438,27.2776868521549
42001,2005,occurrence,2690,24,32,37,1,8.92193308550186,11.8959107806691,13.7546468401487,37.1747211895911
42001,2005,residence,2743,37,49,55,2,13.488880787459,17.863652934743,20.051039008385,72.9128691213999
42001,2010,occurrence,2608,11,15,19,1,4.21779141104294,5.75153374233129,7.28527607361963,38.3435582822086
42001,2010,residence,2631,19,26,33,0,7.2215887495249,9.88217407829723,12.5427594070696,0
42001,2015,occurrence,3052,8,12,14,1,2.62123197903014,3.93184796854522,4.58715596330275,32.7653997378768
42001,2015,residence,2971,24,31,34,0,8.07808818579603,10.4341972399865,11.443958263211,0
42002,2000,occurrence,4826,63,95,110,5,13.0542892664733,19.6850393700787,22.7932034811438,103.605470368835
42002,2000,residence,5032,52,81,91,5,10.3338632750397,16.0969793322735,18.0842607313196,99.3640699523053
42002,2005,occurrence,4220,50,69,77,2,11.8483412322275,16.3507109004739,18.2464454976303,47.39336492891
42002,2005,residence,4246,37,52,61,2,8.71408384361752,12.246820536976,14.3664625529911,47.1031559114461
42002,2010,occurrence,4381,24,37,44,0,5.47820132389865,8.44556037434376,10.0433690938142,0
42002,2010,residence,4439,24,38,48,1,5.40662311331381,8.5604865960802,10.8132462266276,22.5275963054742
42002,2015,occurrence,5241,42,61,76,3,8.01373783629079,11.6390001908033,14.50104941805,57.2409845449342
42002,2015,residence,5160,30,45,60,4,5.81395348837209,8.72093023255814,11.6279069767442,77.5193798449612
42003,2000,occurrence,3837,49,82,89,0,12.7703935366171,21.3708626531144,23.1952045869169,0
42003,2000,residence,3548,48,83,91,0,13.5287485907554,23.3934611048478,25.6482525366404,0
42003,2005,occurrence,2905,32,46,48,3,11.0154905335628,15.8347676419966,16.5232358003442,103.270223752151
42003,2005,residence,2882,36,55,57,2,12.4913254684247,19.0839694656489,19.7779319916725,69.3962526023595
42003,2010,occurrence,2798,12,19,26,2,4.28877769835597,6.79056468906362,9.29235167977127,71.4796283059328
42003,2010,residence,2731,12,21,32,2,4.39399487367265,7.68949102892713,11.7173196631271,73.2332478945441
42003,2015,occurrence,2924,18,23,26,2,6.15595075239398,7.86593707250342,8.89192886456908,68.3994528043776
42003,2015,residence,2981,20,31,38,3,6.70915800067092,10.3991949010399,12.7474002012747,100.637370010064
42004,2000,occurrence,4389,23,56,68,2,5.24037366142629,12.7591706539075,15.4932786511734,45.5684666210982
42004,2000,residence,4178,34,69,83,2,8.13786500718047,16.5150789851604,19.8659645763523,47.8697941598851
42004,2005,occurrence,3790,29,41,49,0,7.65171503957784,10.8179419525066,12.9287598944591,0
42004,2005,residence,3697,34,46,54,0,9.19664592913173,12.4425209629429,14.6064376521504,0
42004,2010,occurrence,3664,28,36,48,0,7.64192139737991,9.82532751091703,13.1004366812227,0
42004,2010,residence,3611,36,44,58,0,9.96953752423151,12.1849903073941,16.0620326779286,0
42004,2015,occurrence,4023,16,24,34,1,3.97713149391002,5.96569724086503,8.45140442455879,24.8570718369376
42004,2015,residence,4045,23,37,50,1,5.68603213844252,9.14709517923362,12.3609394313968,24.7218788627936
42005,2000,occurrence,6900,40,76,99,3,5.79710144927536,11.0144927536232,14.3478260869565,43.4782608695652
42005,2000,residence,7547,62,108,145,3,8.21518484165894,14.3103219822446,19.2129322909765,39.7508943951239
42005,2005,occurrence,6876,54,84,99,3,7.85340314136126,12.216404886562,14.3979057591623,43.630017452007
42005,2005,residence,7311,47,81,95,3,6.42866912871016,11.0791957324579,12.9941184516482,41.0340582683627
42005,2010,occurrence,7486,45,63,71,1,6.01122094576543,8.4157093240716,9.48437082554101,13.3582687683676
42005,2010,residence,7989,55,76,84,1,6.8844661409438,9.51308048566779,10.514457378896,12.5172111653524
42005,2015,occurrence,9623,76,102,116,3,7.89774498597111,10.5996051127507,12.0544528733243,31.1753091551491
42005,2015,residence,10398,88,122,138,5,8.46316599346028,11.7330255818427,13.2717830351991,48.086170417388
42006,2000,occurrence,8542,73,99,111,2,8.54600796066495,11.5897916178881,12.9946148442988,23.4137204401779
42006,2000,residence,8455,71,98,110,2,8.39739798935541,11.5907746895328,13.010053222945,23.6546422235364
42006,2005,occurrence,8101,41,52,63,2,5.06110356746081,6.41896062214542,7.77681767683002,24.6883100851747
42006,2005,residence,8028,48,61,75,2,5.97907324364723,7.59840558046836,9.3423019431988,24.9128051818635
42006,2010,occurrence,8802,86,114,125,2,9.77050670302204,12.9516019086571,14.2013178822995,22.7221086116792
42006,2010,residence,8697,77,104,113,3,8.85362768770841,11.9581464872945,12.9929860871565,34.4946533287341
42006,2015,occurrence,10136,84,112,123,5,8.28729281767956,11.0497237569061,12.1349644830308,49.3291239147593
42006,2015,residence,9748,82,109,118,3,8.41198194501436,11.1817808781288,12.105047189167,30.7755437012721
42007,2000,occurrence,14305,150,252,318,2,10.4858441104509,17.6162181055575,22.2299895141559,13.9811254806012
42007,2000,residence,13972,112,180,217,1,8.01603206412826,12.8829086744918,15.5310621242485,7.1571714858288
42007,2005,occurrence,12810,133,202,244,2,10.3825136612022,15.7689305230289,19.0476190476191,15.6128024980484
42007,2005,residence,12435,84,124,153,2,6.75512665862485,9.9718536389224,12.3039806996381,16.0836349014877
42007,2010,occurrence,13659,103,152,175,4,7.54081557947141,11.128193864851,12.8120653049272,29.2847206969764
42007,2010,residence,13306,86,125,139,2,6.4632496618067,9.39425822937021,10.4464151510597,15.0308131669923
42007,2015,occurrence,16186,124,161,189,4,7.66094155442975,9.94686766341283,11.6767576918324,24.7127146917089
42007,2015,residence,15830,96,125,141,5,6.06443461781428,7.89639924194567,8.90713834491472,31.5855969677827
42008,2000,occurrence,2881,39,53,57,1,13.536966331135,18.3963901423117,19.784796945505,34.7101700798334
42008,2000,residence,3108,42,59,67,1,13.5135135135135,18.983268983269,21.5572715572716,32.1750321750322
42008,2005,occurrence,2351,38,50,54,5,16.1633347511697,21.2675457252233,22.9689493832412,212.675457252233
42008,2005,residence,2577,46,61,69,5,17.8502134264649,23.6709351959643,26.7753201396973,194.024058983314
42008,2010,occurrence,2140,6,10,14,2,2.80373831775701,4.67289719626168,6.54205607476636,93.4579439252336
42008,2010,residence,2324,13,19,24,2,5.59380378657487,8.17555938037866,10.3270223752151,86.0585197934596
42008,2015,occurrence,2306,11,17,20,0,4.77016478751084,7.37207285342585,8.67302688638335,0
42008,2015,residence,2567,22,28,34,0,8.57031554343592,10.9076743280093,13.2450331125828,0
42009,2000,occurrence,5858,58,112,127,4,9.9009900990099,19.1191532946398,21.6797541823148,68.2826903379993
42009,2000,residence,5763,66,125,142,5,11.4523685580427,21.6900919659899,24.6399444733646,86.7603678639597
42009,2005,occurrence,4886,46,65,79,2,9.41465411379452,13.3033155955792,16.1686451084732,40.9332787556283
42009,2005,residence,4847,56,78,97,2,11.5535382710955,16.0924283061688,20.0123787910047,41.262636682484
42009,2010,occurrence,4283,32,48,57,1,7.47139855241653,11.2070978286248,13.3084286714919,23.3481204763017
42009,2010,residence,4198,34,55,66,1,8.09909480705098,13.1014768937589,15.7217722725107,23.8208670795617
42009,2015,occurrence,4647,23,33,34,1,4.94942973961696,7.10135571336346,7.31654831073811,21.519259737465
42009,2015,residence,4480,29,41,46,1,6.47321428571429,9.15178571428571,10.2678571428571,22.3214285714286
42010,2000,occurrence,2126,17,25,32,0,7.99623706491063,11.7591721542803,15.0517403574788,0
42010,2000,residence,2176,22,30,38,0,10.1102941176471,13.7867647058824,17.4632352941177,0
42010,2005,occurrence,1837,21,30,33,0,11.4316820903647,16.3309744148068,17.9640718562874,0
42010,2005,residence,1715,18,29,32,0,10.4956268221574,16.9096209912536,18.6588921282799,0
42010,2010,occurrence,1830,15,18,19,1,8.19672131147541,9.83606557377049,10.3825136612022,54.6448087431694
42010,2010,residence,1759,13,18,20,1,7.39056281978397,10.2330869812393,11.3700966458215,56.8504832291075
42010,2015,occurrence,1955,14,16,17,0,7.16112531969309,8.18414322250639,8.69565217391304,0
42010,2015,residence,1875,9,13,14,0,4.8,6.93333333333333,7.46666666666667,0
42011,2000,occurrence,12348,96,145,170,2,7.77453838678329,11.7427923550373,13.7674117265954,16.1969549724652
42011,2000,residence,12454,95,149,175,1,7.62807130239281,11.9640276216477,14.0517102938815,8.02954873936085
42011,2005,occurrence,11772,51,79,103,4,4.33231396534149,6.71083927964662,8.74957526333673,33.9789330615019
42011,2005,residence,11814,63,97,124,4,5.332656170645,8.21059759607246,10.496021669206,33.8581344167936
42011,2010,occurrence,12389,86,126,145,3,6.9416417789975,10.1703123738801,11.7039309064493,24.2150294616192
42011,2010,residence,12367,81,116,136,2,6.54968868763645,9.37980108352875,10.9970081668958,16.1720708336703
42011,2015,occurrence,14678,100,163,186,2,6.81291729118409,11.1050551846301,12.6720261616024,13.6258345823682
42011,2015,residence,14691,88,138,152,2,5.990061942686,9.39350622830304,10.3464706282758,13.6137771424682
42012,2000,occurrence,6829,84,148,176,3,12.3004832332699,21.6722799824279,25.7724410601845,43.9302972616781
42012,2000,residence,6839,78,142,177,2,11.4051761953502,20.7632694838427,25.880976750987,29.244041526539
42012,2005,occurrence,6083,40,75,86,1,6.57570277823442,12.3294427091895,14.137760973204,16.4392569455861
42012,2005,residence,6150,59,101,112,1,9.59349593495935,16.4227642276423,18.2113821138211,16.260162601626
42012,2010,occurrence,4988,21,28,39,2,4.21010425020048,5.61347233360064,7.81876503608661,40.0962309542903
42012,2010,residence,5067,39,52,67,4,7.69686204854944,10.2624827313993,13.2228142885337,78.9421748569173
42012,2015,occurrence,5606,29,41,42,2,5.1730288976097,7.31359257937924,7.49197288619337,35.6760613628255
42012,2015,residence,5377,40,53,56,2,7.43909243072345,9.85679747070857,10.4147294030128,37.1954621536173
42013,2000,occurrence,5000,65,119,137,3,13,23.8,27.4,60
42013,2000,residence,4952,54,107,124,3,10.9046849757674,21.6074313408724,25.0403877221325,60.5815831987076
42013,2005,occurrence,4429,72,99,107,0,16.2564913072928,22.3526755475277,24.1589523594491,0
42013,2005,residence,4331,60,87,95,0,13.8536134841838,20.0877395520665,21.9348880166243,0
42013,2010,occurrence,3977,58,84,92,2,14.583857178778,21.1214483278853,23.133014835303,50.2891626854413
42013,2010,residence,3979,51,79,87,2,12.817290776577,19.8542347323448,21.8647901482785,50.2638853983413
42013,2015,occurrence,4118,54,61,72,1,13.1131617289947,14.8130160271977,17.4842156386595,24.2836328314716
42013,2015,residence,4131,50,57,68,1,12.1036068748487,13.7981118373275,16.4609053497942,24.2072137496974
42014,2000,occurrence,2739,24,34,37,0,8.76232201533406,12.4132895217233,13.50857977364,0
42014,2000,residence,2748,30,45,49,1,10.9170305676856,16.3755458515284,17.8311499272198,36.3901018922853
42014,2005,occurrence,2303,10,15,19,1,4.34216239687364,6.51324359531047,8.25010855405992,43.4216239687364
42014,2005,residence,2589,15,23,29,1,5.79374275782155,8.88373889532638,11.201235998455,38.6249517188104
42014,2010,occurrence,2077,7,8,8,0,3.37024554646124,3.85170919595571,3.85170919595571,0
42014,2010,residence,2384,18,26,30,0,7.5503355704698,10.9060402684564,12.5838926174497,0
42014,2015,occurrence,2239,10,13,13,1,4.46627958910228,5.80616346583296,5.80616346583296,44.6627958910228
42014,2015,residence,2581,21,30,33,1,8.13638124757846,11.6234017822549,12.7857419604804,38.7446726075165
42015,2000,occurrence,5815,47,75,84,5,8.08254514187446,12.8976784178848,14.445399828031,85.9845227858985
42015,2000,residence,5739,48,79,89,4,8.36382645060115,13.7654643666144,15.5079282104896,69.6985537550096
42015,2005,occurrence,5244,25,31,38,1,4.7673531655225,5.9115179252479,7.2463768115942,19.06941266209
42015,2005,residence,5172,55,71,81,1,10.6341840680588,13.7277648878577,15.661252900232,19.3348801237432
42015,2010,occurrence,5125,23,36,52,3,4.48780487804878,7.02439024390244,10.1463414634146,58.5365853658537
42015,2010,residence,5049,34,48,64,3,6.73400673400673,9.5068330362448,12.6757773816597,59.41770647653
42015,2015,occurrence,5846,32,43,51,0,5.47382825863839,7.35545672254533,8.72391378720493,0
42015,2015,residence,5791,48,58,66,0,8.28872388188569,10.0155413572785,11.3969953375928,0
42016,2000,occurrence,4748,39,61,66,2,8.2139848357203,12.8475147430497,13.9005897219882,42.12299915754
42016,2000,residence,4650,46,76,85,2,9.89247311827957,16.3440860215054,18.2795698924731,43.010752688172
42016,2005,occurrence,4001,45,62,71,0,11.2471882029493,15.4961259685079,17.7455636090977,0
42016,2005,residence,4045,34,50,59,0,8.40543881334981,12.3609394313968,14.5859085290482,0
42016,2010,occurrence,4216,38,56,63,0,9.01328273244782,13.2827324478178,14.9430740037951,0
42016,2010,residence,4080,22,41,50,0,5.3921568627451,10.0490196078431,12.2549019607843,0
42016,2015,occurrence,4834,39,49,57,1,8.06785270997104,10.1365328920149,11.79147703765,20.6868018204386
42016,2015,residence,4595,34,47,56,1,7.3993471164309,10.2285092491839,12.1871599564744,21.7627856365615
43001,2000,occurrence,6721,63,110,134,3,9.37360511828597,16.366612111293,19.9375092992114,44.6362148489808
