municipality_code,year,measure_type,municipality_name,live_births,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,neonatal_per_1000,infant_per_1000,under5_per_1000,maternal_per_100000
110090,2010,occurrence,Castanheiras,0,0,0,0,0,,,,
110090,2010,residence,Castanheiras,53,0,1,1,0,0,18.8679245283019,18.8679245283019,0
110090,2015,occurrence,Castanheiras,0,0,0,0,0,,,,
110090,2015,residence,Castanheiras,52,1,1,1,0,19.2307692307692,19.2307692307692,19.2307692307692,0
110092,2000,occurrence,Chupinguaia,11,1,2,2,0,90.9090909090909,181.818181818182,181.818181818182,0
110092,2000,residence,Chupinguaia,81,0,2,2,0,0,24.6913580246914,24.6913580246914,0
110092,2005,occurrence,Chupinguaia,6,0,0,0,0,0,0,0,0
110092,2005,residence,Chupinguaia,120,1,1,1,0,8.33333333333333,8.33333333333333,8.33333333333333,0
110092,2010,occurrence,Chupinguaia,1,0,0,0,0,0,0,0,0
110092,2010,residence,Chupinguaia,123,0,0,1,0,0,0,8.13008130081301,0
110092,2015,occurrence,Chupinguaia,3,1,1,1,0,333.333333333333,333.333333333333,333.333333333333,0
110092,2015,residence,Chupinguaia,154,5,5,5,0,32.4675324675325,32.4675324675325,32.4675324675325,0
110094,2000,occurrence,Cujubim,33,0,0,1,0,0,0,30.3030303030303,0
110094,2000,residence,Cujubim,144,1,1,2,0,6.94444444444445,6.94444444444445,13.8888888888889,0
110094,2005,occurrence,Cujubim,26,0,1,1,0,0,38.4615384615385,38.4615384615385,0
110094,2005,residence,Cujubim,194,1,2,2,1,5.15463917525773,10.3092783505155,10.3092783505155,515.463917525773
110094,2010,occurrence,Cujubim,21,0,0,1,0,0,0,47.6190476190476,0
110094,2010,residence,Cujubim,215,4,6,7,0,18.6046511627907,27.906976744186,32.5581395348837,0
110094,2015,occurrence,Cujubim,15,0,1,1,0,0,66.6666666666667,66.6666666666667,0
110094,2015,residence,Cujubim,274,1,4,5,0,3.64963503649635,14.5985401459854,18.2481751824818,0
110100,2000,occurrence,Governador Jorge Teixeira,155,2,3,3,0,12.9032258064516,19.3548387096774,19.3548387096774,0
110100,2000,residence,Governador Jorge Teixeira,215,3,5,5,0,13.953488372093,23.2558139534884,23.2558139534884,0
110100,2005,occurrence,Governador Jorge Teixeira,15,1,1,1,0,66.6666666666667,66.6666666666667,66.6666666666667,0
110100,2005,residence,Governador Jorge Teixeira,134,1,2,2,0,7.46268656716418,14.9253731343284,14.9253731343284,0
110100,2010,occurrence,Governador Jorge Teixeira,12,0,0,1,0,0,0,83.3333333333333,0
110100,2010,residence,Governador Jorge Teixeira,165,1,1,2,0,6.06060606060606,6.06060606060606,12.1212121212121,0
110100,2015,occurrence,Governador Jorge Teixeira,3,0,0,1,0,0,0,333.333333333333,0
110100,2015,residence,Governador Jorge Teixeira,132,1,1,2,0,7.57575757575758,7.57575757575758,15.1515151515152,0
110110,2000,occurrence,Itapuã do Oeste,77,0,0,0,0,0,0,0,0
110110,2000,residence,Itapuã do Oeste,87,0,0,0,0,0,0,0,0
110110,2005,occurrence,Itapuã do Oeste,74,0,0,0,0,0,0,0,0
110110,2005,residence,Itapuã do Oeste,143,0,0,0,0,0,0,0,0
110110,2010,occurrence,Itapuã do Oeste,20,0,0,1,0,0,0,50,0
110110,2010,residence,Itapuã do Oeste,114,0,0,2,0,0,0,17.5438596491228,0
110110,2015,occurrence,Itapuã do Oeste,12,0,0,0,0,0,0,0,0
110110,2015,residence,Itapuã do Oeste,112,0,0,0,0,0,0,0,0
110120,2000,occurrence,Ministro Andreazza,17,0,1,3,0,0,58.8235294117647,176.470588235294,0
110120,2000,residence,Ministro Andreazza,187,4,5,7,0,21.3903743315508,26.7379679144385,37.4331550802139,0
110120,2005,occurrence,Ministro Andreazza,0,0,0,0,0,,,,
110120,2005,residence,Ministro Andreazza,153,2,4,4,0,13.0718954248366,26.1437908496732,26.1437908496732,0
110120,2010,occurrence,Ministro Andreazza,1,0,0,0,0,0,0,0,0
110120,2010,residence,Ministro Andreazza,112,1,2,2,0,8.92857142857143,17.8571428571429,17.8571428571429,0
110120,2015,occurrence,Ministro Andreazza,0,0,0,0,0,,,,
110120,2015,residence,Ministro Andreazza,93,1,1,1,0,10.752688172043,10.752688172043,10.752688172043,0
110130,2000,occurrence,Mirante da Serra,308,0,1,1,0,0,3.24675324675325,3.24675324675325,0
110130,2000,residence,Mirante da Serra,351,1,2,2,0,2.84900284900285,5.6980056980057,5.6980056980057,0
110130,2005,occurrence,Mirante da Serra,270,1,2,3,0,3.7037037037037,7.40740740740741,11.1111111111111,0
110130,2005,residence,Mirante da Serra,223,2,5,6,0,8.96860986547085,22.4215246636771,26.9058295964126,0
110130,2010,occurrence,Mirante da Serra,181,0,0,0,0,0,0,0,0
110130,2010,residence,Mirante da Serra,191,3,3,3,0,15.7068062827225,15.7068062827225,15.7068062827225,0
110130,2015,occurrence,Mirante da Serra,145,1,2,2,0,6.89655172413793,13.7931034482759,13.7931034482759,0
110130,2015,residence,Mirante da Serra,179,1,2,2,0,5.58659217877095,11.1731843575419,11.1731843575419,0
110140,2000,occurrence,Monte Negro,441,4,5,5,0,9.0702947845805,11.3378684807256,11.3378684807256,0
110140,2000,residence,Monte Negro,342,6,7,9,0,17.5438596491228,20.4678362573099,26.3157894736842,0
110140,2005,occurrence,Monte Negro,335,1,3,4,0,2.98507462686567,8.95522388059701,11.9402985074627,0
110140,2005,residence,Monte Negro,290,2,4,5,0,6.89655172413793,13.7931034482759,17.2413793103448,0
110140,2010,occurrence,Monte Negro,118,0,0,0,0,0,0,0,0
110140,2010,residence,Monte Negro,222,3,3,3,0,13.5135135135135,13.5135135135135,13.5135135135135,0
110140,2015,occurrence,Monte Negro,115,0,0,0,0,0,0,0,0
110140,2015,residence,Monte Negro,240,4,4,4,0,16.6666666666667,16.6666666666667,16.6666666666667,0
110143,2000,occurrence,Nova União,0,0,0,0,0,,,,
110143,2000,residence,Nova União,115,0,0,0,0,0,0,0,0
110143,2005,occurrence,Nova União,0,0,1,1,0,,,,
110143,2005,residence,Nova União,100,1,2,2,1,10,20,20,1000
110143,2010,occurrence,Nova União,0,0,0,0,0,,,,
110143,2010,residence,Nova União,104,1,1,1,0,9.61538461538461,9.61538461538461,9.61538461538461,0
110143,2015,occurrence,Nova União,0,0,0,0,0,,,,
110143,2015,residence,Nova União,73,2,2,2,0,27.3972602739726,27.3972602739726,27.3972602739726,0
110145,2000,occurrence,Parecis,0,0,0,0,0,,,,
110145,2000,residence,Parecis,65,1,1,1,0,15.3846153846154,15.3846153846154,15.3846153846154,0
110145,2005,occurrence,Parecis,4,0,1,1,0,0,250,250,0
110145,2005,residence,Parecis,84,1,2,2,0,11.9047619047619,23.8095238095238,23.8095238095238,0
110145,2010,occurrence,Parecis,1,0,1,1,0,0,1000,1000,0
110145,2010,residence,Parecis,71,1,3,3,0,14.0845070422535,42.2535211267606,42.2535211267606,0
110145,2015,occurrence,Parecis,0,0,0,0,0,,,,
110145,2015,residence,Parecis,54,0,0,0,1,0,0,0,1851.85185185185
110146,2000,occurrence,Pimenteiras do Oeste,0,0,0,0,0,,,,
110146,2000,residence,Pimenteiras do Oeste,45,0,0,0,0,0,0,0,0
110146,2005,occurrence,Pimenteiras do Oeste,4,0,0,0,0,0,0,0,0
110146,2005,residence,Pimenteiras do Oeste,49,0,1,1,0,0,20.4081632653061,20.4081632653061,0
110146,2010,occurrence,Pimenteiras do Oeste,0,0,0,0,0,,,,
110146,2010,residence,Pimenteiras do Oeste,45,1,2,2,0,22.2222222222222,44.4444444444444,44.4444444444444,0
110146,2015,occurrence,Pimenteiras do Oeste,1,0,0,0,0,0,0,0,0
110146,2015,residence,Pimenteiras do Oeste,52,0,0,0,0,0,0,0,0
110147,2000,occurrence,Primavera de Rondônia,0,0,0,0,0,,,,
110147,2000,residence,Primavera de Rondônia,85,0,0,0,0,0,0,0,0
110147,2005,occurrence,Primavera de Rondônia,0,0,0,0,0,,,,
110147,2005,residence,Primavera de Rondônia,65,0,0,0,0,0,0,0,0
110147,2010,occurrence,Primavera de Rondônia,0,0,0,0,0,,,,
110147,2010,residence,Primavera de Rondônia,48,0,0,0,0,0,0,0,0
110147,2015,occurrence,Primavera de Rondônia,0,0,0,0,0,,,,
110147,2015,residence,Primavera de Rondônia,40,0,0,0,0,0,0,0,0
110148,2000,occurrence,São Felipe D'Oeste,3,0,1,1,0,0,333.333333333333,333.333333333333,0
110148,2000,residence,São Felipe D'Oeste,110,2,2,2,0,18.1818181818182,18.1818181818182,18.1818181818182,0
110148,2005,occurrence,São Felipe D'Oeste,1,0,0,0,0,0,0,0,0
110148,2005,residence,São Felipe D'Oeste,87,1,1,1,0,11.4942528735632,11.4942528735632,11.4942528735632,0
110148,2010,occurrence,São Felipe D'Oeste,0,0,0,0,0,,,,
110148,2010,residence,São Felipe D'Oeste,75,0,0,0,0,0,0,0,0
110148,2015,occurrence,São Felipe D'Oeste,3,0,0,0,0,0,0,0,0
110148,2015,residence,São Felipe D'Oeste,73,1,1,1,0,13.6986301369863,13.6986301369863,13.6986301369863,0
110149,2000,occurrence,São Francisco do Guaporé,111,0,1,2,1,0,9.00900900900901,18.018018018018,900.900900900901
110149,2000,residence,São Francisco do Guaporé,210,1,4,5,1,4.76190476190476,19.0476190476191,23.8095238095238,476.190476190476
110149,2005,occurrence,São Francisco do Guaporé,177,5,8,8,0,28.2485875706215,45.1977401129944,45.1977401129944,0
110149,2005,residence,São Francisco do Guaporé,272,7,13,13,0,25.7352941176471,47.7941176470588,47.7941176470588,0
110149,2010,occurrence,São Francisco do Guaporé,208,0,0,0,0,0,0,0,0
110149,2010,residence,São Francisco do Guaporé,255,3,3,4,0,11.7647058823529,11.7647058823529,15.6862745098039,0
110149,2015,occurrence,São Francisco do Guaporé,454,4,4,5,0,8.81057268722467,8.81057268722467,11.0132158590308,0
110149,2015,residence,São Francisco do Guaporé,319,1,1,2,0,3.13479623824451,3.13479623824451,6.26959247648903,0
110150,2000,occurrence,Seringueiras,79,1,2,3,0,12.6582278481013,25.3164556962025,37.9746835443038,0
110150,2000,residence,Seringueiras,159,2,4,5,0,12.5786163522013,25.1572327044025,31.4465408805031,0
110150,2005,occurrence,Seringueiras,273,5,5,5,0,18.3150183150183,18.3150183150183,18.3150183150183,0
110150,2005,residence,Seringueiras,284,4,4,4,0,14.0845070422535,14.0845070422535,14.0845070422535,0
110150,2010,occurrence,Seringueiras,172,1,1,1,0,5.81395348837209,5.81395348837209,5.81395348837209,0
110150,2010,residence,Seringueiras,194,1,1,2,0,5.15463917525773,5.15463917525773,10.3092783505155,0
110150,2015,occurrence,Seringueiras,47,0,0,0,0,0,0,0,0
110150,2015,residence,Seringueiras,188,2,4,4,1,10.6382978723404,21.2765957446809,21.2765957446809,531.914893617021
110155,2000,occurrence,Teixeirópolis,1,0,0,0,0,0,0,0,0
110155,2000,residence,Teixeirópolis,80,0,0,0,0,0,0,0,0
110155,2005,occurrence,Teixeirópolis,2,0,0,0,0,0,0,0,0
110155,2005,residence,Teixeirópolis,58,0,0,0,0,0,0,0,0
110155,2010,occurrence,Teixeirópolis,1,0,0,0,0,0,0,0,0
110155,2010,residence,Teixeirópolis,51,1,1,1,0,19.6078431372549,19.6078431372549,19.6078431372549,0
110155,2015,occurrence,Teixeirópolis,0,0,0,0,0,,,,
110155,2015,residence,Teixeirópolis,71,0,1,2,0,0,14.0845070422535,28.169014084507,0
110160,2000,occurrence,Theobroma,72,0,1,1,0,0,13.8888888888889,13.8888888888889,0
110160,2000,residence,Theobroma,154,0,1,1,0,0,6.49350649350649,6.49350649350649,0
110160,2005,occurrence,Theobroma,0,0,1,1,0,,,,
110160,2005,residence,Theobroma,150,0,1,1,0,0,6.66666666666667,6.66666666666667,0
110160,2010,occurrence,Theobroma,1,0,0,0,0,0,0,0,0
110160,2010,residence,Theobroma,135,0,1,1,1,0,7.40740740740741,7.40740740740741,740.740740740741
110160,2015,occurrence,Theobroma,0,0,0,0,0,,,,
110160,2015,residence,Theobroma,107,2,2,3,0,18.6915887850467,18.6915887850467,28.0373831775701,0
110170,2000,occurrence,Urupá,86,0,1,3,0,0,11.6279069767442,34.8837209302326,0
110170,2000,residence,Urupá,289,3,5,7,0,10.3806228373702,17.3010380622837,24.2214532871972,0
110170,2005,occurrence,Urupá,0,0,0,0,0,,,,
110170,2005,residence,Urupá,150,0,1,2,0,0,6.66666666666667,13.3333333333333,0
110170,2010,occurrence,Urupá,8,0,0,0,0,0,0,0,0
110170,2010,residence,Urupá,111,2,3,3,0,18.018018018018,27.027027027027,27.027027027027,0
110170,2015,occurrence,Urupá,3,0,0,0,0,0,0,0,0
110170,2015,residence,Urupá,138,4,4,4,1,28.9855072463768,28.9855072463768,28.9855072463768,724.63768115942
110175,2000,occurrence,Vale do Anari,41,0,0,0,0,0,0,0,0
110175,2000,residence,Vale do Anari,98,1,1,1,0,10.2040816326531,10.2040816326531,10.2040816326531,0
110175,2005,occurrence,Vale do Anari,17,1,2,3,0,58.8235294117647,117.647058823529,176.470588235294,0
110175,2005,residence,Vale do Anari,147,3,4,5,0,20.4081632653061,27.2108843537415,34.0136054421769,0
110175,2010,occurrence,Vale do Anari,3,0,0,0,0,0,0,0,0
110175,2010,residence,Vale do Anari,80,0,0,1,0,0,0,12.5,0
110175,2015,occurrence,Vale do Anari,4,0,0,0,0,0,0,0,0
110175,2015,residence,Vale do Anari,106,3,3,3,0,28.3018867924528,28.3018867924528,28.3018867924528,0
110180,2000,occurrence,Vale do Paraíso,0,0,0,0,0,,,,
110180,2000,residence,Vale do Paraíso,154,1,1,1,0,6.49350649350649,6.49350649350649,6.49350649350649,0
110180,2005,occurrence,Vale do Paraíso,1,0,0,0,0,0,0,0,0
110180,2005,residence,Vale do Paraíso,109,2,2,2,0,18.348623853211,18.348623853211,18.348623853211,0
110180,2010,occurrence,Vale do Paraíso,2,0,0,0,0,0,0,0,0
110180,2010,residence,Vale do Paraíso,97,1,1,1,0,10.3092783505155,10.3092783505155,10.3092783505155,0
110180,2015,occurrence,Vale do Paraíso,0,0,0,0,0,,,,
110180,2015,residence,Vale do Paraíso,63,1,1,1,0,15.8730158730159,15.8730158730159,15.8730158730159,0
120001,2000,occurrence,Acrelândia,66,1,4,5,0,15.1515151515152,60.6060606060606,75.7575757575758,0
120001,2000,residence,Acrelândia,156,2,6,8,0,12.8205128205128,38.4615384615385,51.2820512820513,0
120001,2005,occurrence,Acrelândia,34,1,1,1,0,29.4117647058824,29.4117647058824,29.4117647058824,0
120001,2005,residence,Acrelândia,243,3,6,8,0,12.3456790123457,24.6913580246914,32.9218106995885,0
120001,2010,occurrence,Acrelândia,42,0,1,1,0,0,23.8095238095238,23.8095238095238,0
120001,2010,residence,Acrelândia,234,3,6,6,0,12.8205128205128,25.6410256410256,25.6410256410256,0
120001,2015,occurrence,Acrelândia,25,0,0,1,0,0,0,40,0
120001,2015,residence,Acrelândia,217,1,2,3,0,4.60829493087558,9.21658986175115,13.8248847926267,0
120005,2000,occurrence,Assis Brasil,110,0,0,0,0,0,0,0,0
120005,2000,residence,Assis Brasil,111,1,1,1,0,9.00900900900901,9.00900900900901,9.00900900900901,0
120005,2005,occurrence,Assis Brasil,140,0,1,1,0,0,7.14285714285714,7.14285714285714,0
120005,2005,residence,Assis Brasil,202,1,3,4,0,4.95049504950495,14.8514851485149,19.8019801980198,0
120005,2010,occurrence,Assis Brasil,167,0,0,0,0,0,0,0,0
120005,2010,residence,Assis Brasil,252,3,3,3,0,11.9047619047619,11.9047619047619,11.9047619047619,0
120005,2015,occurrence,Assis Brasil,94,1,2,2,0,10.6382978723404,21.2765957446809,21.2765957446809,0
120005,2015,residence,Assis Brasil,238,4,7,8,0,16.8067226890756,29.4117647058824,33.6134453781513,0
120010,2000,occurrence,Brasiléia,690,2,6,9,0,2.89855072463768,8.69565217391304,13.0434782608696,0
120010,2000,residence,Brasiléia,462,1,4,6,0,2.16450216450216,8.65800865800866,12.987012987013,0
120010,2005,occurrence,Brasiléia,784,5,5,7,0,6.37755102040816,6.37755102040816,8.92857142857143,0
120010,2005,residence,Brasiléia,496,8,8,11,0,16.1290322580645,16.1290322580645,22.1774193548387,0
120010,2010,occurrence,Brasiléia,731,4,5,7,0,5.47195622435021,6.83994528043776,9.57592339261286,0
120010,2010,residence,Brasiléia,475,6,6,8,0,12.6315789473684,12.6315789473684,16.8421052631579,0
120010,2015,occurrence,Brasiléia,827,5,8,11,0,6.0459492140266,9.67351874244256,13.3010882708585,0
120010,2015,residence,Brasiléia,531,8,14,16,1,15.0659133709981,26.3653483992467,30.1318267419962,188.323917137476
120013,2000,occurrence,Bujari,0,0,0,0,0,,,,
120013,2000,residence,Bujari,30,1,1,1,0,33.3333333333333,33.3333333333333,33.3333333333333,0
120013,2005,occurrence,Bujari,8,0,0,0,0,0,0,0,0
120013,2005,residence,Bujari,125,0,1,2,0,0,8,16,0
120013,2010,occurrence,Bujari,4,0,0,0,0,0,0,0,0
120013,2010,residence,Bujari,185,2,4,4,0,10.8108108108108,21.6216216216216,21.6216216216216,0
120013,2015,occurrence,Bujari,0,0,1,1,0,,,,
120013,2015,residence,Bujari,248,1,2,2,0,4.03225806451613,8.06451612903226,8.06451612903226,0
120017,2000,occurrence,Capixaba,2,0,0,0,0,0,0,0,0
120017,2000,residence,Capixaba,53,1,2,2,0,18.8679245283019,37.7358490566038,37.7358490566038,0
120017,2005,occurrence,Capixaba,11,0,1,1,0,0,90.9090909090909,90.9090909090909,0
120017,2005,residence,Capixaba,199,2,5,6,0,10.0502512562814,25.1256281407035,30.1507537688442,0
120017,2010,occurrence,Capixaba,4,0,0,0,0,0,0,0,0
120017,2010,residence,Capixaba,191,2,2,2,0,10.4712041884817,10.4712041884817,10.4712041884817,0
120017,2015,occurrence,Capixaba,2,0,0,1,0,0,0,500,0
120017,2015,residence,Capixaba,219,2,2,4,0,9.1324200913242,9.1324200913242,18.2648401826484,0
120020,2000,occurrence,Cruzeiro do Sul,2487,38,60,77,0,15.2794531564134,24.1254523522316,30.9609971853639,0
120020,2000,residence,Cruzeiro do Sul,2424,38,60,76,0,15.6765676567657,24.7524752475248,31.3531353135314,0
120020,2005,occurrence,Cruzeiro do Sul,2602,17,53,68,2,6.53343581860108,20.3689469638739,26.1337432744043,76.8639508070715
120020,2005,residence,Cruzeiro do Sul,2112,16,42,53,1,7.57575757575758,19.8863636363636,25.094696969697,47.3484848484849
120020,2010,occurrence,Cruzeiro do Sul,2618,30,41,46,2,11.4591291061879,15.6608097784568,17.5706646294882,76.3941940412529
120020,2010,residence,Cruzeiro do Sul,1724,19,25,29,2,11.0208816705336,14.5011600928074,16.8213457076566,116.009280742459
120020,2015,occurrence,Cruzeiro do Sul,3095,25,37,42,3,8.07754442649435,11.9547657512116,13.5702746365105,96.9305331179321
120020,2015,residence,Cruzeiro do Sul,1839,15,20,24,2,8.15660685154976,10.8754758020663,13.0505709624796,108.754758020663
120025,2000,occurrence,Epitaciolândia,5,1,3,3,0,200,600,600,0
120025,2000,residence,Epitaciolândia,250,4,8,10,0,16,32,40,0
120025,2005,occurrence,Epitaciolândia,7,0,1,2,0,0,142.857142857143,285.714285714286,0
120025,2005,residence,Epitaciolândia,268,4,6,7,1,14.9253731343284,22.3880597014925,26.1194029850746,373.134328358209
120025,2010,occurrence,Epitaciolândia,10,1,3,3,0,100,300,300,0
120025,2010,residence,Epitaciolândia,253,3,7,7,0,11.8577075098814,27.6679841897233,27.6679841897233,0
120025,2015,occurrence,Epitaciolândia,2,0,0,0,0,0,0,0,0
120025,2015,residence,Epitaciolândia,279,1,2,3,0,3.584229390681,7.16845878136201,10.752688172043,0
120030,2000,occurrence,Feijó,461,14,48,52,2,30.3687635574837,104.12147505423,112.798264642082,433.839479392625
120030,2000,residence,Feijó,471,14,48,53,2,29.723991507431,101.910828025478,112.526539278132,424.628450106157
120030,2005,occurrence,Feijó,812,10,21,23,0,12.3152709359606,25.8620689655172,28.3251231527094,0
120030,2005,residence,Feijó,823,10,23,26,0,12.1506682867558,27.9465370595383,31.591737545565,0
120030,2010,occurrence,Feijó,905,6,10,13,0,6.62983425414365,11.0497237569061,14.3646408839779,0
120030,2010,residence,Feijó,927,7,16,20,0,7.5512405609493,17.259978425027,21.5749730312837,0
120030,2015,occurrence,Feijó,635,10,18,19,0,15.748031496063,28.3464566929134,29.9212598425197,0
120030,2015,residence,Feijó,772,14,26,29,0,18.1347150259067,33.6787564766839,37.5647668393782,0
120032,2000,occurrence,Jordão,0,0,0,0,0,,,,
120032,2000,residence,Jordão,3,0,0,0,0,0,0,0,0
120032,2005,occurrence,Jordão,101,2,3,4,0,19.8019801980198,29.7029702970297,39.6039603960396,0
120032,2005,residence,Jordão,120,2,4,5,0,16.6666666666667,33.3333333333333,41.6666666666667,0
120032,2010,occurrence,Jordão,221,3,7,10,0,13.5746606334842,31.6742081447964,45.2488687782806,0
120032,2010,residence,Jordão,259,3,8,11,0,11.5830115830116,30.8880308880309,42.4710424710425,0
120032,2015,occurrence,Jordão,212,2,2,2,0,9.43396226415094,9.43396226415094,9.43396226415094,0
120032,2015,residence,Jordão,273,3,4,5,1,10.989010989011,14.6520146520147,18.3150183150183,366.300366300366
120033,2000,occurrence,Mâncio Lima,319,1,2,2,0,3.13479623824451,6.26959247648903,6.26959247648903,0
120033,2000,residence,Mâncio Lima,313,2,4,5,0,6.38977635782748,12.779552715655,15.9744408945687,0
120033,2005,occurrence,Mâncio Lima,352,0,0,3,0,0,0,8.52272727272727,0
120033,2005,residence,Mâncio Lima,395,0,1,5,1,0,2.53164556962025,12.6582278481013,253.164556962025
120033,2010,occurrence,Mâncio Lima,292,2,2,2,0,6.84931506849315,6.84931506849315,6.84931506849315,0
120033,2010,residence,Mâncio Lima,409,4,4,5,0,9.7799511002445,9.7799511002445,12.2249388753056,0
120033,2015,occurrence,Mâncio Lima,117,0,0,1,0,0,0,8.54700854700855,0
120033,2015,residence,Mâncio Lima,395,4,9,9,1,10.126582278481,22.7848101265823,22.7848101265823,253.164556962025
