codigo,nome,indicador,unidade_geografica,nome_indicador,unidade_indicador,meta_oms,ano_recente,valor_recente,nascidos_vivos_recente,anos_validos,inclinacao_anual,projecao_2030,status_oms
26010,26010,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,72.2740632478358,62263,4,2.09947284978428,100.464501475233,Fora do caminho
26011,26011,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,40.1767778224186,2489,4,1.17818126670884,90.1848901836965,Meta atingida
26012,26012,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,78.3903841128822,3827,4,-0.197653650951133,64.979963098169,No caminho
27001,27001,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,71.4686814028281,19589,4,1.4999009193473,89.7160504184726,Fora do caminho
27002,27002,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,37.8357926598562,2643,4,2.29708247191878,77.6246463060543,Meta atingida
27003,27003,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,112.013441612994,3571,4,5.32053972191054,181.13601606024,Fora do caminho
27004,27004,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,45.6204379562044,2192,4,-0.59219705569911,23.4594287503014,Meta atingida
27005,27005,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,61.9003404518725,3231,4,1.57405249013454,85.928918271602,Meta atingida
27006,27006,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,31.1720698254364,3208,4,-1.06725230986182,0,Meta atingida
27007,27007,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,34.2543959808175,8758,4,-0.623753992966679,38.7634847867084,Meta atingida
27008,27008,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,41.1522633744856,2430,4,-0.562296783988498,65.6163699718088,Meta atingida
27009,27009,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,25.2652854977261,3958,4,-4.43394016319951,0,Meta atingida
27010,27010,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,74.7104968248039,2677,4,-2.0182169945687,10.7582656010318,No caminho
28001,28001,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,22.9427959620679,13076,4,-6.21047524936746,0,Meta atingida
28002,28002,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,27.4047684297068,3649,4,-2.10431474226924,2.53182730270146,Meta atingida
28003,28003,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,55.1724137931035,3625,4,2.08278838962675,92.2817953829399,Meta atingida
28004,28004,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,27.8706800445931,3588,4,-1.58887273318055,23.0981758320413,Meta atingida
28005,28005,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,72.463768115942,2760,4,-1.5168769858959,19.0686985627935,No caminho
28006,28006,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,138.768430182134,5765,4,6.08267134182369,211.802351308903,Fora do caminho
28007,28007,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,40.7497962510187,2454,4,-0.520476305851594,45.4786156447797,Meta atingida
29001,29001,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,98.1904895497265,7129,4,3.29327927536136,148.148872374652,Fora do caminho
29002,29002,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,41.3564929693962,7254,4,-2.78450952386573,0,Meta atingida
29003,29003,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,0,4978,4,-4.45369454836421,0,Meta atingida
29004,29004,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,22.2444666889111,8991,4,-0.275175902184936,57.3552280938882,Meta atingida
29005,29005,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,63.9386189258312,3128,4,0.696462431004998,78.4684489916581,Meta atingida
29006,29006,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,84.5665961945032,16555,4,2.31107058019886,110.622046900884,Fora do caminho
29007,29007,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,51.6884906960717,5804,4,1.19740444841447,90.9808091929717,Meta atingida
